0	12709	5648	28036	0	4000	
1	12709	5648	28036	0	4000	
2	13337	5648	28036	0	4000	
3	13337	5648	28036	0	4000	
4	13650	5805	28663	0	4000	
5	13650	5805	28663	0	4000	
6	14121	5805	28977	0	4000	
7	14121	5805	28977	0	4000	
8	14278	5334	28036	0	4000	
9	14278	5334	28036	0	4000	
10	14278	4864	27722	0	4000	
11	14278	4864	27722	0	4000	
12	14278	4864	28036	0	4000	
13	14278	5177	28036	0	4000	
14	14278	5177	28036	0	4000	
15	13493	5648	28507	0	4000	
16	13493	5648	28507	0	4000	
17	12552	6276	28036	0	4000	
18	12552	6276	28036	0	4000	
19	12395	5805	28663	0	4000	
20	12395	5805	28663	0	4000	
21	12709	5805	27722	0	4000	
22	12709	5805	27722	0	4000	
23	12395	5334	28663	0	4000	
24	12395	5334	28663	0	4000	
25	13180	4864	28350	0	4000	
26	13180	4864	28350	0	4000	
27	12709	4393	27722	0	4000	
28	12709	4393	27722	0	4000	
29	12866	4707	27565	0	4000	
30	12866	4707	27565	0	4000	
31	12081	5021	27408	0	4000	
32	12081	5021	27408	0	4000	
33	11611	5021	28193	0	4000	
34	11611	5021	28193	0	4000	
35	12081	5491	28350	0	4000	
36	12081	5491	28350	0	4000	
37	12552	5962	28036	0	4000	
38	12552	5962	28036	0	4000	
39	13023	5491	27879	0	4000	
40	13023	5491	27879	0	4000	
41	13023	5491	28036	0	4000	
42	13337	4864	28036	0	4000	
43	13337	4864	28036	0	4000	
44	13493	4864	27722	0	4000	
45	13493	4864	27722	0	4000	
46	13023	5334	28350	0	4000	
47	13023	5334	28350	0	4000	
48	12238	4707	28193	0	4000	
49	12238	4707	28193	0	4000	
50	12709	5021	28036	0	4000	
51	12709	5021	28036	0	4000	
52	12238	5177	28350	0	4000	
53	12238	5177	28350	0	4000	
54	12395	5334	28350	0	4000	
55	12395	5334	28350	0	4000	
56	12552	4550	27879	0	4000	
57	12552	4550	27879	0	4000	
58	12081	4393	27879	0	4000	
59	12081	4393	27879	0	4000	
60	11611	4550	27565	0	4000	
61	11611	4550	27565	0	4000	
62	12238	4550	27722	0	4000	
63	12238	4550	27722	0	4000	
64	11611	5648	28193	0	4000	
65	11611	5648	28193	0	4000	
66	12395	5805	28820	0	4000	
67	12395	5805	28820	0	4000	
68	12238	5491	28193	0	4000	
69	12238	5491	28193	0	4000	
70	12238	5491	28193	0	4000	
71	12866	5021	28193	0	4000	
72	12866	5021	28193	0	4000	
73	13180	5648	28193	0	4000	
74	13180	5648	28193	0	4000	
75	13023	5021	28036	0	4000	
76	13023	5021	28036	0	4000	
77	12866	5021	27722	0	4000	
78	12866	5021	27722	0	4000	
79	12552	5021	28507	0	4000	
80	12552	5021	28507	0	4000	
81	13023	5177	28350	0	4000	
82	13023	5177	28350	0	4000	
83	13180	5334	28350	0	4000	
84	13180	5334	28350	0	4000	
85	13493	5177	27879	0	4000	
86	13493	5177	27879	0	4000	
87	13337	5021	28193	0	4000	
88	13337	5021	28193	0	4000	
89	13180	5177	28350	0	4000	
90	13180	5177	28350	0	4000	
91	13023	5021	28036	0	4000	
92	13023	5021	28036	0	4000	
93	12866	5021	28036	0	4000	
94	12866	5021	28036	0	4000	
95	13023	5177	28036	0	4000	
96	13023	5177	28036	0	4000	
97	12866	5491	28036	0	4000	
98	12866	5491	28036	0	4000	
99	12866	5491	28036	0	4000	
100	12866	5805	28036	0	4000	
101	12866	5805	28036	0	4000	
102	13023	5491	28350	0	4000	
103	13023	5491	28350	0	4000	
104	12866	5648	28193	0	4000	
105	12866	5648	28193	0	4000	
106	13964	5021	28193	0	4000	
107	13964	5021	28193	0	4000	
108	13650	4707	28350	0	4000	
109	13650	4707	28350	0	4000	
110	13964	4864	28350	0	4000	
111	13964	4864	28350	0	4000	
112	14121	4707	28507	0	4000	
113	14121	4707	28507	0	4000	
114	13964	5177	28036	0	4000	
115	13964	5177	28036	0	4000	
116	14121	5334	28036	0	4000	
117	14121	5334	28036	0	4000	
118	13807	5648	28193	0	4000	
119	13807	5648	28193	0	4000	
120	13807	5334	28350	0	4000	
121	13807	5334	28350	0	4000	
122	14121	5491	28507	0	4000	
123	14121	5491	28507	0	4000	
124	14435	5334	28507	0	4000	
125	14435	5334	28507	0	4000	
126	14749	5491	28663	0	4000	
127	14749	5491	28663	0	4000	
128	14749	5491	28350	0	4000	
129	14592	4550	28350	0	4000	
130	14592	4550	28350	0	4000	
131	14278	4707	28507	0	4000	
