0	0.00000000000000000000	12	-634	
1	0.02999999932944774982	12	-634	
2	0.05999999865889550143	12	-634	
3	0.09000000357627870428	12	-634	
4	0.10999999940395357356	12	-634	
5	0.10999999940395357356	12	-634	
6	0.10000000149011614158	12	-634	
7	0.07999999821186066562	12	-634	
8	0.03999999910593033192	12	-634	
9	0.05999999865889550143	12	-634	
10	0.07999999821186066562	12	-634	
11	0.09000000357627870428	12	-634	
12	0.09000000357627870428	12	-634	
13	0.05999999865889550143	12	-634	
14	0.07000000029802323275	12	-634	
15	0.10000000149011614158	12	-634	
16	0.05999999865889550143	12	-634	
17	0.03999999910593033192	12	-634	
18	0.11999999731779100642	12	-634	
19	0.14000000059604646551	12	-634	
20	0.09000000357627870428	12	-634	
21	0.07000000029802323275	12	-634	
22	0.11999999731779100642	12	-634	
23	0.12999999523162843928	12	-634	
24	0.15999999642372133124	12	-634	
25	0.20000000298023228317	12	-634	
26	0.21999999880790714890	12	-634	
27	0.12999999523162843928	12	-634	
28	0.10999999940395357356	12	-634	
29	0.07000000029802323275	12	-634	
30	0.00000000000000000000	12	-634	
31	0.01999999955296516596	12	-634	
32	0.03999999910593033192	12	-634	
33	0.10000000149011614158	12	-634	
34	0.10000000149011614158	12	-634	
35	0.05000000074505806857	12	-634	
36	0.10000000149011614158	12	-634	
37	0.18000000715255739081	12	-634	
38	0.07000000029802323275	12	-634	
39	-0.01999999955296516596	12	-634	
40	0.01999999955296516596	12	-634	
41	0.12999999523162843928	12	-634	
42	-0.07000000029802323275	12	-634	
43	-0.10999999940395357356	12	-634	
44	-0.07999999821186066562	12	-634	
45	-0.15000000596046449530	12	-634	
46	-0.20999999344348911911	12	-634	
47	-0.07000000029802323275	12	-634	
48	0.00000000000000000000	12	-634	
49	0.21999999880790714890	12	-634	
50	0.87000000476837175966	12	-634	
51	1.10000002384185813220	12	-634	
52	0.77999997138977068544	12	-634	
53	-0.18999999761581424451	0	-634	
54	-0.25999999046325688034	0	-634	
55	0.66000002622604378998	0	-634	
56	0.74000000953674325288	0	-634	
57	0.20999999344348911911	0	-634	
58	0.28999999165534976697	0	-634	
59	-0.63999998569488534272	0	-634	
60	-0.10000000149011614158	0	-634	
61	0.00000000000000000000	0	-634	
62	0.43000000715255746186	0	-634	
63	-0.76999998092651384951	0	-634	
64	-0.63999998569488534272	0	-634	
65	-0.68000000715255746186	0	-634	
66	-1.12999999523162864001	0	-634	
67	0.20000000298023228317	0	-634	
68	-0.21999999880790714890	0	-634	
69	-0.46000000834465035737	0	-634	
70	-1.44000005722045916201	0	-634	
71	-0.79000002145767229677	0	-634	
72	0.05000000074505806857	0	-634	
73	-0.57999998331069955170	0	-634	
74	-0.68000000715255746186	0	-634	
75	-0.58999997377395638764	0	-634	
76	-0.79000002145767229677	0	-634	
77	-0.69999998807907113373	0	-634	
78	-0.51999998092651376069	0	-634	
79	0.40000000596046456635	0	-634	
80	-0.68000000715255746186	0	-634	
81	-0.92000001668930071474	0	-634	
82	-0.56999999284744271577	0	-634	
83	-0.12999999523162843928	0	-634	
84	-0.40000000596046456635	0	-634	
85	-0.89999997615814226747	0	-634	
86	-0.66000002622604378998	0	-634	
87	-0.77999997138977068544	0	-634	
