0	2749	-40	0	4000	
1	2754	-40	0	4000	
2	2759	160	0	4000	
3	2764	160	0	4000	
4	2769	240	0	4000	
5	2774	240	0	4000	
6	2779	-400	0	4000	
7	2784	-400	0	4000	
8	2789	-960	0	4000	
9	2794	-960	0	4000	
10	2799	0	0	4000	
11	2804	0	0	4000	
12	2809	40	0	4000	
13	2814	40	0	4000	
14	2819	280	0	4000	
15	2824	280	0	4000	
16	2829	400	0	4000	
17	2834	400	0	4000	
18	2839	360	0	4000	
19	2844	360	0	4000	
20	2849	680	0	4000	
21	2854	680	0	4000	
22	2859	1080	0	4000	
23	2864	1080	0	4000	
24	2869	1080	0	4000	
25	2874	1520	0	4000	
26	2879	1560	0	4000	
27	2884	1560	0	4000	
28	2889	1840	0	4000	
29	2894	1840	0	4000	
30	2899	2040	0	4000	
31	2904	2040	0	4000	
32	2909	2160	0	4000	
33	2914	2160	0	4000	
34	2919	2160	0	4000	
35	2924	2520	0	4000	
36	2929	2680	0	4000	
37	2934	2680	0	4000	
38	2939	2280	0	4000	
39	2944	2280	0	4000	
40	2949	1960	0	4000	
41	2954	1960	0	4000	
42	2959	1920	0	4000	
43	2964	1920	0	4000	
44	2969	1760	0	4000	
45	2974	1760	0	4000	
46	2979	1240	0	4000	
47	2984	1240	0	4000	
48	2989	800	0	4000	
49	2994	800	0	4000	
50	2999	360	0	4000	
51	3004	360	0	4000	
52	3009	120	0	4000	
53	3014	120	0	4000	
54	3019	320	0	4000	
55	3024	320	0	4000	
56	3029	40	0	4000	
57	3034	40	0	4000	
58	3039	-120	0	4000	
59	3044	-120	0	4000	
60	3049	-120	0	4000	
61	3054	-80	0	4000	
62	3059	-80	0	4000	
63	3064	200	0	4000	
64	3069	200	0	4000	
65	3074	200	0	4000	
66	3079	200	0	4000	
67	3084	280	0	4000	
68	3089	280	0	4000	
69	3094	760	0	4000	
70	3099	760	0	4000	
71	3104	720	0	4000	
72	3109	720	0	4000	
73	3114	680	0	4000	
74	3119	680	0	4000	
75	3124	1000	0	4000	
76	3129	1000	0	4000	
77	3134	1160	0	4000	
78	3139	1160	0	4000	
79	3144	1000	0	4000	
80	3149	1000	0	4000	
81	3154	640	0	4000	
82	3159	640	0	4000	
83	3164	600	0	4000	
84	3169	600	0	4000	
85	3174	320	0	4000	
86	3179	320	0	4000	
87	3184	40	0	4000	
88	3189	40	0	4000	
89	3194	-40	0	4000	
90	3199	-40	0	4000	
91	3204	160	0	4000	
92	3209	160	0	4000	
93	3214	0	0	4000	
94	3219	0	0	4000	
95	3224	-40	0	4000	
